up_votes,label,years
0,china,2013
92,US,2013
92,japan,2013
6,US,2013
0,china,2013
0,china,2013
2,uk,2013
2,US,2013
2,israel,2013
0,iraq,2013
4,egypt,2013
1,US,2013
16,US,2013
16,uk,2013
25,US,2013
23,uk,2013
0,US,2013
0,china,2013
2,iraq,2013
35,china,2013
0,US,2013
0,uk,2013
7,india,2013
0,uk,2013
55,india,2013
0,US,2013
29,china,2013
145,uk,2013
24,US,2013
4,egypt,2013
7,US,2013
11,japan,2013
2,israel,2013
7,china,2013
12,US,2013
1,china,2013
16,china,2013
0,US,2013
276,india,2013
19,iraq,2013
0,US,2013
0,japan,2013
13,japan,2013
2,US,2013
25,US,2013
10,US,2013
10,japan,2013
4,china,2013
5,china,2013
64,US,2013
0,china,2013
0,US,2013
0,iraq,2013
0,israel,2013
106,US,2013
15,india,2013
3,india,2013
9,china,2013
9,un,2013
0,US,2013
4,un,2013
0,US,2013
0,israel,2013
1,india,2013
0,israel,2013
9,US,2013
17,china,2013
0,israel,2013
253,china,2013
122,US,2013
21,egypt,2013
0,india,2013
0,israel,2013
1,china,2013
151,uk,2013
593,israel,2013
6,israel,2013
520,israel,2013
1,US,2013
2,US,2013
19,israel,2013
281,uk,2013
14,egypt,2013
0,israel,2013
1,china,2013
2,un,2013
0,un,2013
0,US,2013
0,israel,2013
1,japan,2013
7,US,2013
7,china,2013
7,un,2013
50,US,2013
0,US,2013
365,uk,2013
0,US,2013
13,china,2013
1,US,2013
5,US,2013
5,israel,2013
189,un,2013
16,china,2013
1,uk,2013
3,china,2013
367,ukraine,2013
0,uk,2013
318,US,2013
4,US,2013
4,un,2013
0,US,2013
26,india,2013
2290,US,2013
0,uk,2013
3,US,2013
2,egypt,2013
12,israel,2013
10,un,2013
7,US,2013
5,un,2013
2,uk,2013
23,china,2013
0,china,2013
0,US,2013
0,iraq,2013
2,china,2013
2,japan,2013
3125,US,2013
3125,iraq,2013
4,china,2013
2,US,2013
1002,US,2013
6,US,2013
0,egypt,2013
4,china,2013
2,china,2013
3,uk,2013
3,egypt,2013
2,un,2013
148,US,2013
5,US,2013
5,uk,2013
0,un,2013
25,egypt,2013
4,US,2013
3,china,2013
2,iraq,2013
5,un,2013
3,un,2013
1,un,2013
0,israel,2013
6,US,2013
2,US,2013
191,US,2013
5,egypt,2013
1,china,2013
0,india,2013
3527,china,2013
1,uk,2013
0,china,2013
1,china,2013
0,uk,2013
0,un,2013
187,US,2013
0,un,2013
71,un,2013
400,uk,2013
22,egypt,2013
0,un,2013
2,US,2013
3,israel,2013
0,china,2013
2,india,2013
23,US,2013
23,israel,2013
34,israel,2013
3,israel,2013
33,uk,2013
0,US,2013
0,china,2013
2,egypt,2013
10,egypt,2013
1,egypt,2013
0,US,2013
23,israel,2013
3,israel,2013
0,US,2013
10,US,2013
1959,japan,2013
0,un,2013
4,US,2013
1,egypt,2013
0,US,2013
6,china,2013
0,china,2013
0,china,2013
0,china,2013
2,china,2013
0,israel,2013
0,egypt,2013
4,US,2013
5,china,2013
2,egypt,2013
3,egypt,2013
1,US,2013
5,china,2013
5,un,2013
90,US,2013
8,israel,2013
16,uk,2013
0,uk,2013
2,israel,2013
33,uk,2013
9,china,2013
9,un,2013
0,israel,2013
159,china,2013
0,US,2013
215,china,2013
215,un,2013
5,israel,2013
11,israel,2013
11,china,2013
11,un,2013
0,US,2013
7,US,2013
14,US,2013
0,US,2013
3,israel,2013
7,US,2013
11,US,2013
1,india,2013
7,china,2013
5,israel,2013
3,israel,2013
491,israel,2013
4,un,2013
0,india,2013
2609,uk,2013
1,uk,2013
0,un,2013
13,china,2013
7,egypt,2013
4,china,2013
0,india,2013
1,uk,2013
0,india,2013
73,india,2013
6,uk,2013
538,US,2013
0,india,2013
0,ukraine,2013
1373,US,2013
88,china,2013
88,un,2013
1,US,2013
1,israel,2013
61,uk,2013
3,US,2013
0,egypt,2013
0,china,2013
0,un,2013
1,US,2013
32,india,2013
3,uk,2013
1,china,2013
4,israel,2013
2973,uk,2013
5,un,2013
1,US,2013
6,US,2013
0,israel,2013
0,uk,2013
6,uk,2013
6,china,2013
1,ukraine,2013
2,india,2013
12,iraq,2013
0,israel,2013
2,israel,2013
0,US,2013
3,israel,2013
0,china,2013
1,india,2013
37,uk,2013
7,israel,2013
7,US,2013
0,US,2013
29,US,2013
0,israel,2013
0,uk,2013
3,japan,2013
4,iraq,2013
1452,US,2013
1452,iraq,2013
8,japan,2013
2,india,2013
0,US,2013
1,iraq,2013
12,china,2013
4,china,2013
3,US,2013
3,japan,2013
3,US,2013
0,china,2013
0,un,2013
3,US,2013
301,china,2013
5,US,2013
5,japan,2013
3,US,2013
0,uk,2013
4,egypt,2013
2,china,2013
0,iraq,2013
1,china,2013
2,US,2013
1,uk,2013
9,US,2013
2,israel,2013
27,un,2013
0,israel,2013
21,US,2013
0,uk,2013
0,israel,2013
0,india,2013
2,US,2013
289,US,2013
0,china,2013
0,un,2013
0,israel,2013
0,iraq,2013
1,egypt,2013
5,china,2013
6,US,2013
5,israel,2013
2,china,2013
15,iraq,2013
6,israel,2013
5,china,2013
5,uk,2013
5,US,2013
0,china,2013
8,US,2013
8,uk,2013
8,iraq,2013
8,US,2013
6,egypt,2013
10,israel,2013
5,egypt,2013
6,uk,2013
3,israel,2013
3,china,2013
3,US,2013
7,china,2013
11,US,2013
11,egypt,2013
4,israel,2013
7,US,2013
6,un,2013
508,uk,2013
5,un,2013
6,egypt,2013
8,un,2013
2040,china,2013
9,US,2013
1,un,2013
5,US,2013
7,egypt,2013
11,india,2013
0,india,2013
0,uk,2013
47,uk,2013
1,US,2013
72,US,2013
6,japan,2013
0,US,2013
0,egypt,2013
27,japan,2013
3,china,2013
3,china,2013
5,china,2013
5,china,2013
0,china,2013
359,china,2013
3,india,2013
253,iraq,2013
0,US,2013
3,uk,2013
1,china,2013
1,US,2013
12,israel,2013
25,china,2013
2,china,2013
4,israel,2013
0,israel,2013
3,india,2013
3,china,2013
2,china,2013
108,US,2013
0,china,2013
18,US,2013
22,china,2013
6,US,2013
2,india,2013
8,un,2013
462,US,2013
5,india,2013
0,israel,2013
5,china,2013
3,US,2013
0,un,2013
10,japan,2013
2,china,2013
4,japan,2013
2506,un,2013
2506,uk,2013
0,china,2013
0,US,2013
3,US,2013
1,un,2013
5,US,2013
19,US,2013
3,US,2013
17,US,2013
17,egypt,2013
4,china,2013
25,japan,2013
0,india,2013
1,uk,2013
0,US,2013
27,japan,2013
3,un,2013
3,japan,2013
4,china,2013
1,china,2013
258,egypt,2013
27,japan,2013
246,china,2013
37,china,2013
2,china,2013
2,india,2013
0,un,2013
21,US,2013
2559,china,2013
2559,india,2013
45,israel,2013
0,china,2013
8,un,2013
39,china,2013
10,china,2013
0,egypt,2013
28,japan,2013
3,US,2013
3,egypt,2013
5,uk,2013
35,china,2013
0,israel,2013
168,china,2013
158,US,2013
2,israel,2013
2202,un,2013
2202,uk,2013
0,un,2013
0,uk,2013
5,india,2013
29,un,2013
1,india,2013
1914,china,2013
1,US,2013
3,un,2013
17,US,2013
17,india,2013
10,japan,2013
2,US,2013
1,US,2013
0,china,2013
0,china,2013
287,uk,2013
7,US,2013
10,uk,2013
13,US,2013
13,israel,2013
0,egypt,2013
3,china,2013
0,india,2013
0,US,2013
0,israel,2013
23,israel,2013
55,un,2013
0,china,2013
5,china,2013
568,china,2013
2,china,2013
5,US,2013
5,uk,2013
24,israel,2013
481,uk,2013
0,israel,2013
0,uk,2013
6,japan,2013
42,japan,2013
11,china,2013
4,un,2013
14,china,2013
3,un,2013
41,israel,2013
178,US,2013
3,china,2013
8,US,2013
8,china,2013
8,israel,2013
3,israel,2013
2,un,2013
31,israel,2013
5,china,2013
0,china,2013
551,uk,2013
2,un,2013
0,uk,2013
61,US,2013
8,israel,2013
939,uk,2013
32,US,2013
0,israel,2013
2,uk,2013
3,un,2013
1,uk,2013
0,israel,2013
7,US,2013
0,israel,2013
14,israel,2013
3,US,2013
3,US,2013
3,uk,2013
0,egypt,2013
0,israel,2013
0,china,2013
0,egypt,2013
13,china,2013
2,india,2013
0,US,2013
3,US,2013
0,israel,2013
15,US,2013
0,egypt,2013
1,egypt,2013
0,US,2013
16,uk,2013
0,china,2013
0,US,2013
5,US,2013
5,uk,2013
6,US,2013
0,japan,2013
0,un,2013
0,japan,2013
1,iraq,2013
4,US,2013
20,israel,2013
0,israel,2013
2,israel,2013
1,china,2013
0,china,2013
1,china,2013
6,uk,2013
1,US,2013
7,india,2013
4,china,2013
6,china,2013
28,US,2013
28,china,2013
61,china,2013
0,china,2013
0,egypt,2013
0,israel,2013
18,US,2013
7,US,2013
19,israel,2013
19,uk,2013
6,uk,2013
7,un,2013
5,israel,2013
7,israel,2013
7,un,2013
10,china,2013
4,china,2013
4,japan,2013
0,un,2013
5,US,2013
5,US,2013
19,israel,2013
3,US,2013
0,un,2013
0,egypt,2013
16,uk,2013
12,US,2013
6,ukraine,2013
2,US,2013
2,japan,2013
5,china,2013
9,japan,2013
0,US,2013
0,israel,2013
5,israel,2013
24,india,2013
14,US,2013
4,un,2013
17,israel,2013
20,india,2013
74,israel,2013
5,uk,2013
4,US,2013
17,china,2013
6,japan,2013
5,un,2013
6,un,2013
6,china,2013
6,japan,2013
0,un,2013
7,un,2013
6,egypt,2013
7,un,2013
5,US,2013
16,egypt,2013
17,uk,2013
87,china,2013
4,uk,2013
9,US,2013
56,US,2013
14,US,2013
14,israel,2013
7,US,2013
0,US,2013
2,india,2013
0,china,2013
4,US,2013
4,israel,2013
9,US,2013
11,US,2013
8,china,2013
3,egypt,2013
0,israel,2013
12,israel,2013
0,US,2013
3782,US,2013
105,US,2013
0,egypt,2013
10,india,2013
52,US,2013
27,US,2013
27,china,2013
560,US,2013
560,india,2013
0,un,2013
0,china,2013
2,china,2013
1,US,2013
1998,india,2013
28,india,2013
7,japan,2013
2,US,2013
2,israel,2013
4,US,2013
4,japan,2013
31,japan,2013
4,egypt,2013
20,uk,2013
79,china,2013
5,US,2013
3,china,2013
3,US,2013
0,US,2013
0,china,2013
13,US,2013
20,US,2013
7,US,2013
0,china,2013
1,US,2013
12,US,2013
0,US,2013
3,egypt,2013
8,uk,2013
1,china,2013
1,un,2013
3,egypt,2013
26,uk,2013
0,israel,2013
1,US,2013
0,india,2013
2,japan,2013
86,uk,2013
0,US,2013
3,india,2013
0,india,2013
2,uk,2013
29,uk,2013
5,egypt,2013
11,US,2013
11,china,2013
1257,US,2013
1257,uk,2013
7,uk,2013
5,india,2013
3,US,2013
1,US,2013
1,uk,2013
2,US,2013
43,US,2013
5,un,2013
13,US,2013
4,US,2013
56,US,2013
1,uk,2013
1,japan,2013
4,un,2013
1,israel,2013
2,uk,2013
21,japan,2013
3,US,2013
6,china,2013
7,india,2013
7,iraq,2013
4,israel,2013
0,israel,2013
1,US,2013
4,israel,2013
0,china,2013
5,US,2013
2,japan,2013
2,china,2013
1,iraq,2013
3,US,2013
3,un,2013
4,US,2013
12,US,2013
5,US,2013
1,china,2013
1,US,2013
4,US,2013
4,israel,2013
2,un,2013
0,US,2013
0,israel,2013
6,japan,2013
3,US,2013
4,iraq,2013
7,US,2013
3,US,2013
29,US,2013
29,china,2013
3,US,2013
53,china,2013
14,japan,2013
110,US,2013
10,US,2013
10,uk,2013
56,un,2013
0,un,2013
3,iraq,2013
2,US,2013
31,US,2013
31,uk,2013
0,uk,2013
0,iraq,2013
16,US,2013
0,egypt,2013
11,un,2013
3583,US,2013
3583,un,2013
0,US,2013
22,US,2013
28,US,2013
0,india,2013
3,ukraine,2013
0,US,2013
46,china,2013
1,US,2013
0,israel,2013
0,ukraine,2013
25,US,2013
1,US,2013
0,US,2013
6,china,2013
66,ukraine,2013
0,US,2013
0,iraq,2013
4,uk,2013
4,US,2013
15,ukraine,2013
4,india,2013
0,US,2013
19,iraq,2013
1,ukraine,2013
371,US,2013
5,uk,2013
8,un,2013
8,japan,2013
3,ukraine,2013
4,uk,2013
13,US,2013
13,un,2013
13,uk,2013
1,un,2013
160,ukraine,2013
26,US,2013
4,ukraine,2013
5,US,2013
4,un,2013
11,japan,2013
5,US,2013
5,china,2013
13,US,2013
18,un,2013
6,china,2013
27,US,2013
103,japan,2013
2,un,2013
1,japan,2013
7,china,2013
5,china,2013
2,uk,2013
0,US,2013
3,US,2013
3,israel,2013
0,china,2013
3,US,2013
0,US,2013
170,US,2013
13,india,2013
1,china,2013
3,US,2013
4,india,2013
4,US,2013
4,uk,2013
2,egypt,2013
2,china,2013
4,china,2013
0,china,2013
21,iraq,2013
20,china,2013
0,china,2013
22,un,2013
317,un,2013
22,china,2013
1,US,2013
1,china,2013
4,US,2013
4,china,2013
2,US,2013
2,india,2013
4,un,2013
4,ukraine,2013
34,china,2013
174,china,2013
0,china,2013
0,US,2013
0,china,2013
0,china,2013
71,china,2013
1,ukraine,2013
11,china,2013
3,egypt,2013
2,india,2013
290,US,2013
290,un,2013
3,china,2013
9,ukraine,2013
6,US,2013
18,ukraine,2013
1,US,2013
26,israel,2013
10,china,2013
3,US,2013
3,US,2013
10,ukraine,2013
6,egypt,2013
0,un,2013
0,china,2013
31,US,2013
2,iraq,2013
12,ukraine,2013
0,china,2013
0,japan,2013
9,US,2013
9,china,2013
0,china,2013
0,china,2013
0,japan,2013
0,US,2013
0,uk,2013
17,iraq,2013
3,un,2013
4,un,2013
0,china,2013
0,US,2013
23,un,2013
7,china,2013
0,china,2013
25,china,2013
25,japan,2013
21,china,2013
3,china,2013
0,china,2013
1,ukraine,2013
41,china,2013
41,japan,2013
1277,US,2013
0,US,2013
892,un,2013
5,egypt,2013
717,US,2013
0,ukraine,2013
0,china,2013
1,china,2013
183,US,2013
0,egypt,2013
72,egypt,2013
0,india,2013
23,china,2013
8,US,2013
4,ukraine,2013
0,uk,2013
4,uk,2013
51,ukraine,2013
1,egypt,2013
5,egypt,2013
3,un,2013
17,US,2013
1,egypt,2013
5,china,2013
5,egypt,2013
3,egypt,2013
1751,US,2013
0,un,2013
10,egypt,2013
0,uk,2013
1,egypt,2013
4,china,2013
4,japan,2013
0,china,2013
0,un,2013
0,india,2013
1,US,2013
15,US,2013
15,japan,2013
8,israel,2013
1717,uk,2013
29,uk,2013
29,india,2013
0,egypt,2013
5,US,2013
14,china,2013
12,iraq,2013
2,egypt,2013
442,china,2013
442,japan,2013
8,un,2013
0,israel,2013
2,china,2013
2,un,2013
0,US,2013
0,china,2013
0,un,2013
0,US,2013
0,china,2013
3,egypt,2013
0,india,2013
0,china,2013
0,china,2013
0,japan,2013
0,israel,2013
0,israel,2013
11,japan,2013
0,israel,2013
3,israel,2013
7,un,2013
0,india,2013
3,israel,2013
0,US,2013
5,US,2013
88,israel,2013
0,un,2013
8,china,2013
8,japan,2013
0,israel,2013
0,US,2013
129,china,2013
129,japan,2013
874,india,2013
13,ukraine,2013
200,ukraine,2013
0,israel,2013
130,israel,2013
32,israel,2013
3,US,2013
0,israel,2013
39,egypt,2013
0,china,2013
5,india,2013
46,US,2013
0,US,2013
24,egypt,2013
22,un,2013
5,un,2013
17,egypt,2013
22,india,2013
26,israel,2013
276,un,2013
4,india,2013
13,china,2013
13,japan,2013
2,egypt,2013
12,US,2013
27,china,2013
27,japan,2013
4,israel,2013
4,china,2013
17,china,2013
17,japan,2013
23,US,2013
13,china,2013
13,japan,2013
141,china,2013
141,japan,2013
1133,egypt,2013
29,US,2013
14,china,2013
14,india,2013
2,egypt,2013
10,US,2013
20,egypt,2013
18,US,2013
18,china,2013
5,china,2013
5,japan,2013
10,japan,2013
13,egypt,2013
4,israel,2013
1,israel,2013
1,US,2013
1,china,2013
1,japan,2013
4,ukraine,2013
539,un,2013
25,egypt,2013
7,israel,2013
135,israel,2013
4,china,2013
4,japan,2013
3,US,2013
2,US,2013
0,china,2013
0,japan,2013
0,israel,2013
0,US,2013
0,china,2013
0,japan,2013
1,india,2013
29,US,2013
23,ukraine,2013
2,china,2013
11,india,2013
2,un,2013
7,china,2013
2,egypt,2013
0,india,2013
4,US,2013
4,china,2013
4,japan,2013
5,china,2013
5,japan,2013
3173,uk,2013
8,un,2013
459,india,2013
9,china,2013
30,israel,2013
30,israel,2013
0,china,2013
0,japan,2013
34,US,2013
34,china,2013
34,japan,2013
6,ukraine,2013
2,ukraine,2013
0,china,2013
0,japan,2013
9,US,2013
9,china,2013
9,japan,2013
6,US,2013
0,china,2013
0,japan,2013
7,US,2013
9,uk,2013
104,india,2013
8,egypt,2013
19,israel,2013
1,egypt,2013
1,egypt,2013
7,egypt,2013
4,china,2013
1688,US,2013
33,israel,2013
33,uk,2013
5,ukraine,2013
5,egypt,2013
451,US,2013
5,ukraine,2013
7,ukraine,2013
0,egypt,2013
3,ukraine,2013
0,israel,2013
4,uk,2013
4,ukraine,2013
1,uk,2013
10,US,2013
2,israel,2013
1,US,2013
0,egypt,2013
0,china,2013
0,japan,2013
52,US,2013
3,egypt,2013
0,US,2013
0,iraq,2013
2,US,2013
2,israel,2013
0,india,2013
15,israel,2013
1,un,2013
149,egypt,2013
0,US,2013
3,india,2013
0,US,2013
0,china,2013
0,japan,2013
0,US,2013
25,israel,2013
1,ukraine,2013
0,china,2013
0,israel,2013
113,US,2013
113,iraq,2013
0,un,2013
17,US,2013
29,china,2013
8,israel,2013
389,US,2013
389,un,2013
0,china,2013
4805,uk,2013
4,US,2013
0,US,2013
0,china,2013
12,israel,2013
1,ukraine,2013
17,india,2013
2,uk,2013
2,US,2013
28,US,2013
1254,japan,2013
6,uk,2013
1,israel,2013
0,uk,2013
4,US,2013
4,israel,2013
14,japan,2013
8,israel,2013
4,ukraine,2013
38,un,2013
1,china,2013
1,japan,2013
36,US,2013
4,uk,2013
0,ukraine,2013
5,china,2013
0,US,2013
2,US,2013
2,ukraine,2013
0,US,2013
4,japan,2013
4,india,2013
6,uk,2013
3,US,2013
0,US,2013
0,china,2013
4,un,2013
143,US,2013
143,china,2013
143,japan,2013
64,china,2013
3028,US,2013
3028,china,2013
7,china,2013
2,US,2013
2,china,2013
3,US,2013
3,china,2013
5,US,2013
5,china,2013
3,US,2013
3,china,2013
0,US,2013
15,india,2013
2,US,2013
20,US,2013
20,china,2013
0,US,2013
1,US,2013
0,US,2013
3,US,2013
3,china,2013
1,US,2013
1,china,2013
4,uk,2013
5,US,2013
0,US,2013
4,israel,2013
1,china,2013
1,japan,2013
135,US,2013
61,japan,2013
11,US,2013
2,US,2013
0,un,2013
4,US,2013
611,US,2013
0,US,2013
219,US,2013
0,US,2013
0,china,2013
32,un,2013
120,US,2013
1,US,2013
1,china,2013
0,US,2013
0,china,2013
16,ukraine,2013
0,US,2013
14,US,2013
14,china,2013
0,israel,2013
7,israel,2013
42,un,2013
51,US,2013
4,china,2013
0,iraq,2013
0,china,2013
0,china,2013
7,iraq,2013
0,egypt,2013
12,ukraine,2013
0,US,2013
0,china,2013
1,un,2013
33,india,2013
1,israel,2013
0,US,2013
0,china,2013
0,india,2013
0,US,2013
0,china,2013
8,US,2013
0,ukraine,2013
13,ukraine,2013
0,israel,2013
10,uk,2013
23,egypt,2013
0,china,2013
0,japan,2013
67,israel,2013
317,uk,2013
4,US,2013
4,china,2013
118,china,2013
16,un,2013
3,china,2013
4,israel,2013
0,india,2013
6,un,2013
36,US,2013
36,china,2013
6,china,2013
26,US,2013
2,israel,2013
1,china,2013
79,uk,2013
0,iraq,2013
1,US,2013
0,US,2013
0,china,2013
52,US,2013
3,india,2013
1109,japan,2013
5,US,2013
2746,un,2013
0,US,2013
0,china,2013
985,US,2013
985,uk,2013
9,china,2013
37,israel,2013
37,un,2013
1,iraq,2013
0,US,2013
0,china,2013
1,china,2013
12,un,2013
22,japan,2013
0,US,2013
1,US,2013
1,china,2013
9,china,2013
5,US,2013
5,china,2013
5,japan,2013
10,US,2013
10,china,2013
21,israel,2013
21,US,2013
0,china,2013
0,US,2013
0,un,2013
0,egypt,2013
2728,US,2013
6,US,2013
2,egypt,2013
3,china,2013
11,india,2013
20,egypt,2013
4,US,2013
7,china,2013
0,israel,2013
70,china,2013
70,japan,2013
3,china,2013
7,china,2013
4,un,2013
4,egypt,2013
5,china,2013
5,japan,2013
29,ukraine,2013
852,egypt,2013
0,ukraine,2013
7,china,2013
1,egypt,2013
15,china,2013
6,US,2013
6,china,2013
0,US,2013
1,egypt,2013
6,US,2013
6,un,2013
1,india,2013
2,US,2013
0,china,2013
10,US,2013
10,israel,2013
0,US,2013
0,china,2013
14,US,2013
4,un,2013
5,ukraine,2013
1,iraq,2013
1,un,2013
4,US,2013
0,US,2013
0,china,2013
3,US,2013
23,US,2013
651,china,2013
18,US,2013
1,china,2013
1,japan,2013
117,un,2013
168,uk,2013
4,uk,2013
0,china,2013
8,US,2013
1,US,2013
0,china,2013
0,japan,2013
20,un,2013
22,US,2013
376,US,2013
18,uk,2013
9,un,2013
26,US,2013
13,china,2013
7,US,2013
10,ukraine,2013
283,US,2013
283,japan,2013
1,uk,2013
1,india,2013
1,uk,2013
5,china,2013
1,uk,2013
22,uk,2013
29,US,2013
22,US,2013
0,china,2013
6,china,2013
0,china,2013
0,india,2013
14,china,2013
14,japan,2013
37,iraq,2013
0,US,2013
0,china,2013
0,un,2013
3,egypt,2013
1,US,2013
1,japan,2013
0,china,2013
0,japan,2013
1,japan,2013
600,US,2013
27,china,2013
0,china,2013
2,US,2013
0,china,2013
199,un,2013
199,iraq,2013
8,US,2013
20,US,2013
415,US,2013
415,china,2013
1,ukraine,2013
2,uk,2013
7,US,2013
7,china,2013
7,japan,2013
4,uk,2013
5,US,2013
5,china,2013
5,japan,2013
7,egypt,2013
7,US,2013
3,iraq,2013
1,japan,2013
1478,india,2013
0,china,2013
8,US,2013
0,china,2013
0,japan,2013
4,india,2013
169,egypt,2013
0,US,2013
4,US,2013
4,china,2013
56,US,2013
56,china,2013
56,japan,2013
19,un,2013
4,US,2013
4,israel,2013
5,un,2013
0,US,2013
0,china,2013
0,japan,2013
22,israel,2013
3,US,2013
7,US,2013
0,US,2013
0,china,2013
0,japan,2013
5,uk,2013
720,india,2013
30,iraq,2013
1,china,2013
18,US,2013
4,iraq,2013
4,uk,2013
0,US,2013
0,china,2013
5,ukraine,2013
5,ukraine,2013
3,israel,2013
10,china,2013
10,japan,2013
2,iraq,2013
1,un,2013
237,US,2013
1,US,2013
1,china,2013
11,uk,2013
1,US,2013
3,US,2013
3,china,2013
3,US,2013
3,china,2013
9,US,2013
15,ukraine,2013
6,US,2013
6,china,2013
9,US,2013
18,ukraine,2013
45,ukraine,2013
10,US,2013
10,china,2013
0,US,2013
54,india,2013
5,un,2013
4,US,2013
1,israel,2013
1,china,2013
51,uk,2013
0,US,2013
1178,israel,2013
36,US,2013
27,ukraine,2013
7,US,2013
8,US,2013
15,ukraine,2013
0,US,2013
19,ukraine,2013
27,US,2013
27,china,2013
5,china,2013
0,china,2013
3,china,2013
3,india,2013
11,US,2013
52,israel,2013
5,egypt,2013
4,un,2013
57,israel,2013
26,ukraine,2013
22,china,2013
10,egypt,2013
158,india,2013
4,india,2013
1113,india,2013
4,US,2013
0,china,2013
9,israel,2013
0,US,2013
8,china,2013
2087,un,2013
35,US,2013
16,israel,2013
5,uk,2013
260,US,2013
6,US,2013
11,US,2013
271,china,2013
